colecc,linea,estilo,mater,color,descrip,habilitado
OTIN15,ALPES,12647,NA,BL,12647 NAPA BLANCO,E
OTIN15,ALPES,12647,NA,CM,12647 NAPA CAMELLO,E
OTIN15,ALPES,12647,NA,M_,12647 NAPA MAQUILLAJE,F
OTIN15,ALPES,12647,NA,PE,12647 NAPA PERLA,E
OTIN15,ALPES,12647,PA,OR,12647 PAMPA ORO,E
OTIN15,ALPES,12647,PÑ,BL,12647 SINT PERFORA BLANCO,F
OTIN15,ALPES,12647,TF,LL,12647 TEXTIL FLORE LILA,E
OTIN15,ALPES,12647,TX,LE,12647 TEXTIL LEOPARDO,F
OTIN15,ALPES,12647,TX,TI,12647 TEXTIL ANTIMONIO,F
OTIN15,ALPES,12647,VB,FI,12647 VIBORA FIUSHA,F
OTIN15,ALPES,12647,VB,OC,12647 VIBORA OCRE,F
OTIN15,ALPES,12647,VB,OF,12647 VIBORA OXFORD,F
OTIN15,ANDRIHANA2,2458,SI,NE,2458  SINTETICO NEGRO,F
OTIN15,BARBIE,75015,CH,PL,75015 CHAROL PLATA,F
OTIN15,BARBIE,75015,PÑ,BL,75015 SINT PERFORA BLANCO,F
OTIN15,BARBIE,75015,VB,FI,75015 VIBORA FIUSHA,F
OTIN15,BARBIE,75015,VB,OC,75015 VIBORA OCRE,F
OTIN15,BARBIE,75015,VB,PL,75015 VIBORA PLATA,F
OTIN15,BOSTON 3,PCS08,TC,NE,PCS08 TERCIOPELO NEGRO,F
OTIN15,BOSTON 3,PCS08,TC,RO,PCS08 TERCIOPELO ROJO,F
OTIN15,CANDY,11106,VB,BG,11106 VIBORA BEIGE-NEGRO,F
OTIN15,CANDY,95068,AN,TU,95068 ANTE TAUPE,F
OTIN15,CANDY,95068,AN,VI,95068 ANTE VINO,F
OTIN15,CANDY,95068,CM,NE,95068 CAMALEON NEGRO,F
OTIN15,CANDY,PCS10,CH,OR,PCS10 CHAROL ORO,F
OTIN15,CANDY,PCS10,CH,VE,PCS10 CHAROL VERDE,F
OTIN15,CANDY,PCS11,AN,M_,PCS11 ANTE MAQUILLAJE,F
OTIN15,CANDY,PCS11,AN,NE,PCS11 ANTE NEGRO,F
OTIN15,CHABELAUSA,PB021,PI,NE,PB021 PIEL NEGRO,E
OTIN15,CORSO,1861W,AT,NE,1861W ATANADO NEGRO,F
OTIN15,CORSO,1861W,PC,BE,1861W PIEL/CHAROL BEIGE,F
OTIN15,CORSO,1861W,PC,NE,1861W PIEL/CHAROL NEGRO,F
OTIN15,CORSO,18661,AT,NE,18661 ATANADO NEGRO,F
OTIN15,CORSO,18661,CA,NE,18661 CABRA NEGRO,F
OTIN15,CORSO,18661,PC,BE,18661 PIEL/CHAROL BEIGE,F
OTIN15,CORSO,18661,PC,NE,18661 PIEL/CHAROL NEGRO,F
OTIN15,CRIME USA,P5105,PI,CA,P5105 PIEL CAFE,E
OTIN15,CRIME USA,P5106,PI,TN,P5106 PIEL TAN,F
OTIN15,CYRUS,14507,GX,IO,14507 GALAXY ALUMINIO,F
OTIN15,CYRUS,14507,GX,PL,14507 GALAXY PLATA,F
OTIN15,CYRUS,14507,NB,NE,14507 NABUCO NEGRO,F
OTIN15,CYRUS,14507,VB,BL,14507 VIBORA BLANCO,F
OTIN15,DSQROBUSTO,1442,PI,CA,1442  PIEL CAFE,F
OTIN15,DSQROBUSTO,1442,PI,NE,1442  PIEL NEGRO,F
OTIN15,FRESA,10674,KS,NE,10674 KANSAS NEGRO,F
OTIN15,FRESA,10674,NA,MC,10674 NAPA MULTICOLOR,F
OTIN15,FRESA,10674,NA,PA,10674 NAPA PATHE,F
OTIN15,FRESA,10674,VB,BG,10674 VIBORA BEIGE-NEGRO,F
OTIN15,FRESA,10674,VB,RS,10674 VIBORA ROSA,F
OTIN15,FRESA,10675,DU,C4,10675 DURAZNO CREMA,F
OTIN15,FRESA,10675,DU,NE,10675 DURAZNO NEGRO,F
OTIN15,FRESA,10677,NP,BL,10677 NAPA PIEL BLANCO,F
OTIN15,FRESA,10677,PT,PA,10677 PI BRUSCIATO PATHE,E
OTIN15,FRESA,10677,PT,VI,10677 PI BRUSCIATO VINO,F
OTIN15,FRESA,10677,SM,CA,10677 PI SAMUA CAFE,E
OTIN15,FRESA,10677,SM,NE,10677 PI SAMUA NEGRO,E
OTIN15,FRESA,10678,AN,NE,10678 ANTE NEGRO,F
OTIN15,FRESA,10678,AN,TU,10678 ANTE TAUPE,F
OTIN15,FRESA,10678,AN,VI,10678 ANTE VINO,F
OTIN15,FRESA,10678,SM,CA,10678 PI SAMUA CAFE,F
OTIN15,FRESA,10678,SM,NE,10678 PI SAMUA NEGRO,F
OTIN15,FRESA,10678,SM,VI,10678 PI SAMUA VINO,F
OTIN15,GAGA,15221,CH,NE,15221 CHAROL NEGRO,E
OTIN15,GAGA,15221,GX,NE,15221 GALAXY NEGRO,E
OTIN15,GAGA,15221,GX,PL,15221 GALAXY PLATA,E
OTIN15,GAGA,15221,SR,OR,15221 SINT ROMANO ORO,F
OTIN15,GAGA,15222,GX,NE,15222 GALAXY NEGRO,E
OTIN15,GAGA,15222,GX,OR,15222 GALAXY ORO,E
OTIN15,GAGA,15222,GX,PL,15222 GALAXY PLATA,E
OTIN15,GELLYCUERO,PB022,PI,TN,PB022 PIEL TAN,F
OTIN15,ISABELLA,35027,SV,CZ,35027 SINT VAQUETA CAMEL,E
OTIN15,ISABELLA,35027,SV,M_,35027 SINT VAQUETA MAQUILLAJE,E
OTIN15,ISABELLA,35027,SV,NE,35027 SINT VAQUETA NEGRO,E
OTIN15,ISABELLA,35027,TF,FN,35027 TEXTIL FLORE FIUSHA/NEGRO,E
OTIN15,ISABELLA,35027,TF,RS,35027 TEXTIL FLORE ROSA,E
OTIN15,ISABELLA,35027,TI,OX,35027 TEXTIL TIROL GRIS OXFORD,E
OTIN15,ISABELLA,35027,TX,LE,35027 TEXTIL LEOPARDO,E
OTIN15,ISABELLA,35029,NA,M_,35029 NAPA MAQUILLAJE,E
OTIN15,ISABELLA,35029,NA,NE,35029 NAPA NEGRO,E
OTIN15,ISABELLA,35029,RE,PR,35029 REPTILIA PALO DE ROSA,F
OTIN15,ISABELLA,35029,SV,M_,35029 SINT VAQUETA MAQUILLAJE,E
OTIN15,ISABELLA,35029,SV,NE,35029 SINT VAQUETA NEGRO,E
OTIN15,ISABELLA,35029,TF,MO,35029 TEXTIL FLORE MORADO,E
OTIN15,ISABELLA,35029,VB,BL,35029 VIBORA BLANCO,E
OTIN15,ISABELLA,35029,VB,PR,35029 VIBORA PALO DE ROSA,F
OTIN15,JACK,35081,AT,CG,35081 ATANADO COGNAC,F
OTIN15,JACK,35081,AT,MS,35081 ATANADO MOSTAZA,E
OTIN15,JACK,35081,AT,TA,35081 ATANADO TABACO,F
OTIN15,JACK,35082,AT,CG,35082 ATANADO COGNAC,F
OTIN15,JACK,35082,AT,MS,35082 ATANADO MOSTAZA,E
OTIN15,JACK,35082,AT,TA,35082 ATANADO TABACO,F
OTIN15,LESILLA,14076,TX,NB,14076 TEXTIL NEGRO/BLANCO,F
OTIN15,LESILLACRO,6267,TX,NE,6267  TEXTIL NEGRO,F
OTIN15,LESILLACRO,6267,TX,OR,6267  TEXTIL ORO,F
OTIN15,LESILLAVAQ,5980,SI,CA,5980  SINTETICO CAFE,F
OTIN15,LOTTO,1464,PI,NE,1464  PIEL NEGRO,F
OTIN15,LOTTO,1464,PI,TQ,1464  PIEL AZUL TURQUEZA,F
OTIN15,MARNI,40045,GA,AE,40045 GAMUZA ARENA,F
OTIN15,MARNI,40045,GA,AM,40045 GAMUZA A MARINO,E
OTIN15,MARNI,40045,GA,NE,40045 GAMUZA NEGRO,E
OTIN15,MIU,40071,PT,DU,40071 PI BRUSCIATO DURAZNO,F
OTIN15,MIU,40072,VB,BL,40072 VIBORA BLANCO,F
OTIN15,MIU,40075,RB,NE,40075 ROMBOS NEGRO,F
OTIN15,MIU,PCS12,PI,NE,PCS12 PIEL NEGRO,F
OTIN15,MIU,PCS12,PI,OS,PCS12 PIEL ORO ROSADO,F
OTIN15,MONO,80059,SM,CA,80059 PI SAMUA CAFE,F
OTIN15,MONO,80059,SM,NE,80059 PI SAMUA NEGRO,F
OTIN15,MONO,80059,SM,VI,80059 PI SAMUA VINO,F
OTIN15,MOSS,16053,LO,BL,16053 LONA BLANCO,F
OTIN15,MOSS,16053,LO,NE,16053 LONA NEGRO,F
OTIN15,MOSS,16053,LO,RS,16053 LONA ROSA,F
OTIN15,MOSS,16053,ME,C4,16053 MEZCLILLA CREMA,F
OTIN15,MOSS,16053,ME,OR,16053 MEZCLILLA ORO,F
OTIN15,MOSS,16053,TF,NE,16053 TEXTIL FLORE NEGRO,F
OTIN15,MOSS,16053,TX,LE,16053 TEXTIL LEOPARDO,F
OTIN15,MOSS,PCS04,CH,PL,PCS04 CHAROL PLATA,F
OTIN15,MOSS,PCS04,LO,BE,PCS04 LONA BEIGE,F
OTIN15,NICKI,13277,DU,NE,13277 DURAZNO NEGRO,E
OTIN15,NINFA,45017,AT,CG,45017 ATANADO COGNAC,E
OTIN15,NINFA,45017,AT,NE,45017 ATANADO NEGRO,E
OTIN15,NINFA,45017,AT,VI,45017 ATANADO VINO,F
OTIN15,NINFA,45018,AT,CA,45018 ATANADO CAFE,F
OTIN15,NINFA,45018,AT,NE,45018 ATANADO NEGRO,F
OTIN15,NINFA,45018,AT,VI,45018 ATANADO VINO,F
OTIN15,NINFA,45018,SM,CA,45018 PI SAMUA CAFE,F
OTIN15,NINFA,45018,SM,NE,45018 PI SAMUA NEGRO,F
OTIN15,NINFA,45018,SM,VI,45018 PI SAMUA VINO,F
OTIN15,NINFA,45019,AT,CG,45019 ATANADO COGNAC,F
OTIN15,NINFA,45019,AT,NE,45019 ATANADO NEGRO,F
OTIN15,NINFA,45019,AT,VI,45019 ATANADO VINO,F
OTIN15,NINFA,45022,RB,NE,45022 ROMBOS NEGRO,E
OTIN15,NINFA,45023,AT,NE,45023 ATANADO NEGRO,F
OTIN15,NINFA,45023,SM,NE,45023 PI SAMUA NEGRO,F
OTIN15,PAU,95021,RE,NE,95021 REPTILIA NEGRO,F
OTIN15,PAU,95021,RE,PR,95021 REPTILIA PALO DE ROSA,F
OTIN15,PAU,95021,VB,BL,95021 VIBORA BLANCO,F
OTIN15,PAU,95022,RE,NE,95022 REPTILIA NEGRO,F
OTIN15,PAU,95022,RE,PR,95022 REPTILIA PALO DE ROSA,F
OTIN15,PAU,95022,VB,BL,95022 VIBORA BLANCO,F
OTIN15,PECAS,80261,BH,CC,80261 PI BRUSH CHOCOLATE,F
OTIN15,PECAS,80261,NU,NE,80261 NUBUCK NEGRO,F
OTIN15,PECAS,80261,NU,VI,80261 NUBUCK VINO,F
OTIN15,PECAS,80262,AT,CA,80262 ATANADO CAFE,F
OTIN15,PECAS,80262,AT,CG,80262 ATANADO COGNAC,F
OTIN15,PECAS,80262,AT,NE,80262 ATANADO NEGRO,F
OTIN15,PECAS,80262,AT,VI,80262 ATANADO VINO,F
OTIN15,PECAS,80262,SM,CA,80262 PI SAMUA CAFE,F
OTIN15,PECAS,80262,SM,NE,80262 PI SAMUA NEGRO,F
OTIN15,PECAS,80262,SM,VI,80262 PI SAMUA VINO,F
OTIN15,PECAS,80263,PO,CG,80263 PIEL TORONTO COGNAC,F
OTIN15,PECAS,80263,PO,NE,80263 PIEL TORONTO NEGRO,F
OTIN15,PECAS,80263,PO,TU,80263 PIEL TORONTO TAUPE,F
OTIN15,POLICE,70103,PÑ,BL,70103 SINT PERFORA BLANCO,F
OTIN15,POLICE,70103,RB,NE,70103 ROMBOS NEGRO,F
OTIN15,RAQUEL,95153,PT,NE,95153 PI BRUSCIATO NEGRO,F
OTIN15,RAQUEL,95153,SM,CA,95153 PI SAMUA CAFE,F
OTIN15,RAQUEL,95153,SM,NE,95153 PI SAMUA NEGRO,F
OTIN15,RAQUEL,95153,SM,VI,95153 PI SAMUA VINO,F
OTIN15,RAQUEL,95154,SM,NE,95154 PI SAMUA NEGRO,F
OTIN15,RAQUEL,95155,AN,NE,95155 ANTE NEGRO,E
OTIN15,RAQUEL,95155,AN,TU,95155 ANTE TAUPE,E
OTIN15,RAQUEL,95155,AN,VI,95155 ANTE VINO,F
OTIN15,RECTA,4006,PI,CA,4006  PIEL CAFE,F
OTIN15,REINS,TRICO,PI,CA,TRICO PIEL CAFE,F
OTIN15,REINS,TRICO,PI,NE,TRICO PIEL NEGRO,F
OTIN15,REMEDIOS,10528,TE,VI,10528 TELA VINO,F
OTIN15,RIHANA,11596,AT,NE,11596 ATANADO NEGRO,F
OTIN15,RIHANA 2,PCS03,PI,NE,PCS03 PIEL NEGRO,F
OTIN15,RIHANA 2,PCS03,PS,NE,PCS03 PIEL SCHOOL NEGRO,F
OTIN15,SABRINA,PCS05,AN,AL,PCS05 ANTE AZUL,F
OTIN15,SABRINA,PCS05,AN,NE,PCS05 ANTE NEGRO,F
OTIN15,SABRINA,PCS05,AN,RO,PCS05 ANTE ROJO,F
OTIN15,SABRINA,PCS06,PI,M_,PCS06 PIEL MAQUILLAJE,F
OTIN15,SABRINA,PCS06,PI,NE,PCS06 PIEL NEGRO,F
OTIN15,SABRINA,PCS07,DU,BL,PCS07 DURAZNO BLANCO,F
OTIN15,SABRINA,PCS07,SI,BL,PCS07 SINTETICO BLANCO,F
OTIN15,SALMI,10461,AT,TA,10461 ATANADO TABACO,F
OTIN15,SALMI,10461,SM,CA,10461 PI SAMUA CAFE,F
OTIN15,SALMI,10461,SM,NE,10461 PI SAMUA NEGRO,F
OTIN15,SALMI,10462,SM,NE,10462 PI SAMUA NEGRO,F
OTIN15,SANDWICH,06201,GA,CA,06201 GAMUZA CAFE,E
OTIN15,SANDWICH,06201,GA,CC,06201 GAMUZA CHOCOLATE,E
OTIN15,SANDWICH,06201,GA,GR,06201 GAMUZA GRIS,E
OTIN15,SANDWICH,06201,GA,MK,06201 GAMUZA MOKA,E
OTIN15,SANDWICH,06201,GA,NE,06201 GAMUZA NEGRO,E
OTIN15,SANDWICH,06201,GA,TN,06201 GAMUZA TAN,E
OTIN15,SANDWICH,06202,GA,CA,06202 GAMUZA CAFE,E
OTIN15,SANDWICH,06202,GA,CC,06202 GAMUZA CHOCOLATE,E
OTIN15,SANDWICH,06202,GA,GR,06202 GAMUZA GRIS,E
OTIN15,SANDWICH,06202,GA,MK,06202 GAMUZA MOKA,E
OTIN15,SANDWICH,06202,GA,NE,06202 GAMUZA NEGRO,E
OTIN15,SANDWICH,06202,GA,TN,06202 GAMUZA TAN,E
OTIN15,SANDWICH,06203,GA,CA,06203 GAMUZA CAFE,E
OTIN15,SANDWICH,06203,GA,CC,06203 GAMUZA CHOCOLATE,E
OTIN15,SANDWICH,06203,GA,GR,06203 GAMUZA GRIS,E
OTIN15,SANDWICH,06203,GA,MK,06203 GAMUZA MOKA,E
OTIN15,SANDWICH,06203,GA,NE,06203 GAMUZA NEGRO,E
OTIN15,SANDWICH,06203,GA,TN,06203 GAMUZA TAN,E
OTIN15,SKIPER,10462,AT,NE,10462 ATANADO NEGRO,F
OTIN15,SPICE,13621,SV,CZ,13621 SINT VAQUETA CAMEL,F
OTIN15,SPICE,13621,SV,M_,13621 SINT VAQUETA MAQUILLAJE,F
OTIN15,SPICE,13621,SV,NE,13621 SINT VAQUETA NEGRO,F
OTIN15,SPICE,13622,BO,BL,13622 SINT BORA BLANCO,E
OTIN15,SPICE,13622,BO,M_,13622 SINT BORA MAQUILLAJE,E
OTIN15,SPICE,13622,BO,NE,13622 SINT BORA NEGRO,E
OTIN15,SPICE,13623,SM,CA,13623 PI SAMUA CAFE,F
OTIN15,SPICE,13623,SM,NE,13623 PI SAMUA NEGRO,F
OTIN15,SPICE,13623,SM,VI,13623 PI SAMUA VINO,F
OTIN15,STE,PCS02,PI,CC,PCS02 PIEL CHOCOLATE,F
OTIN15,STE,PCS02,PI,MI,PCS02 PIEL MIEL,F
OTIN15,STE,PCS02,PI,NE,PCS02 PIEL NEGRO,F
OTIN15,STE,PCS02,PI,SH,PCS02 PIEL SHEDRON,F
OTIN15,STE,PCS02,PI,TA,PCS02 PIEL TABACO,F
OTIN15,STRATEGIA,11191,AT,NE,11191 ATANADO NEGRO,F
OTIN15,STRATEGIA,11191,AT,VI,11191 ATANADO VINO,F
OTIN15,STRATEGIA,11192,SI,VI,11192 SINTETICO VINO,F
OTIN15,STRATEGIA,PCS01,PI,NE,PCS01 PIEL NEGRO,F
OTIN15,STRATEGIA,PCS01,SI,NE,PCS01 SINTETICO NEGRO,F
OTIN15,STRATEGIA,PCS01,SI,OR,PCS01 SINTETICO ORO,F
OTIN15,STU,P5103,GA,TU,P5103 GAMUZA TAUPE,F
OTIN15,SUPREMA,WHATS,NU,CC,WHATS NUBUCK CHOCOLATE,F
OTIN15,SUPREMA,WHATS,NU,VI,WHATS NUBUCK VINO,F
OTIN15,SUPREMA,WHATS,PI,NE,WHATS PIEL NEGRO,F
OTIN15,TARIS,40023,SM,CA,40023 PI SAMUA CAFE,F
OTIN15,TARIS,40023,SM,NE,40023 PI SAMUA NEGRO,F
OTIN15,TARIS,40023,SM,VI,40023 PI SAMUA VINO,F
OTIN15,TARIS,40024,SM,CA,40024 PI SAMUA CAFE,F
OTIN15,TARIS,40024,SM,NE,40024 PI SAMUA NEGRO,F
OTIN15,TARIS,40024,SM,VI,40024 PI SAMUA VINO,F
OTIN15,TOP,45025,CH,M_,45025 CHAROL MAQUILLAJE,F
OTIN15,TOP,45025,CH,NE,45025 CHAROL NEGRO,F
OTIN15,TOP,45025,CH,PL,45025 CHAROL PLATA,F
OTIN15,TOP,45026,GA,AM,45026 GAMUZA A MARINO,F
OTIN15,TOP,45026,GA,NE,45026 GAMUZA NEGRO,F
OTIN15,TOP,45026,GA,VI,45026 GAMUZA VINO,F
OTIN15,TOP,PCS09,CH,PI,PCS09 CHAROL PIUTER,F
OTIN15,TOP,PCS09,PI,NE,PCS09 PIEL NEGRO,F
OTIN15,TURINDOBLE,48565,RA,NE,48565 RAZO NEGRO,F
OTIN15,TUTSI,30065,AT,CA,30065 ATANADO CAFE,F
OTIN15,TUTSI,30065,AT,CG,30065 ATANADO COGNAC,F
OTIN15,TUTSI,30065,AT,GN,30065 ATANADO NEGRO/COGNAC,F
OTIN15,TUTSI,30065,AT,NE,30065 ATANADO NEGRO,F
OTIN15,TUTSI,30065,SM,CA,30065 PI SAMUA CAFE,F
OTIN15,TUTSI,30066,AT,NE,30066 ATANADO NEGRO,F
OTIN15,TUTSI,30066,SM,NE,30066 PI SAMUA NEGRO,F
OTIN15,TUTSI,30067,AT,CA,30067 ATANADO CAFE,F
OTIN15,TUTSI,30067,AT,CG,30067 ATANADO COGNAC,F
OTIN15,TUTSI,30067,AT,NE,30067 ATANADO NEGRO,F
OTIN15,TUTSI,30067,SM,CA,30067 PI SAMUA CAFE,F
OTIN15,TUTSI,30067,SM,NE,30067 PI SAMUA NEGRO,F
OTIN15,UGG 2,1854,IS,NE,1854  ISLAMI NEGRO,F
OTIN15,UGG 2,1854,WM,RS,1854  TWEED MOTAS ROSA,F
OTIN15,UGG 2,1858,WM,NE,1858  TWEED MOTAS NEGRO,F
OTIN15,UGG 2,1858,WM,RS,1858  TWEED MOTAS ROSA,F
OTIN15,UGG 2,1956,WM,NE,1956  TWEED MOTAS NEGRO,F
OTIN15,UGG 2,1956,WM,RS,1956  TWEED MOTAS ROSA,F
OTIN16,ALPES,12647,BU,SA,12647 BUFALO SANGRIA,E
OTIN16,ALPES,12647,CH,ZM,12647 CHAROL AZUL MARINO,F
OTIN16,ALPES,12647,GA,VI,12647 GAMUZA VINO,E
OTIN16,ALPES,12647,IN,OR,12647 INTERESTELAR ORO,E
OTIN16,ALPES,12647,IN,OS,12647 INTERESTELAR ORO ROSADO,E
OTIN16,ALPES,12647,IN,PL,12647 INTERESTELAR PLATA,E
OTIN16,ALPES,12647,NM,OS,12647 NAPA METALIC ORO ROSADO,F
OTIN16,ALPES,12647,NM,PL,12647 NAPA METALIC PLATA,E
OTIN16,ALPES,12647,SC,RO,12647 SINT CABRA ROJO,F
OTIN16,ALPES,12647,SI,VI,12647 SINTETICO VINO,E
OTIN16,ALPES,12647,SK,OO,12647 SNAKE PLOMO,E
OTIN16,BLACK,50071,GX,IO,50071 GALAXY ALUMINIO,E
OTIN16,BLACK,50071,MP,NE,50071 MICROPIEL NEGRO,E
OTIN16,BLACK,50071,SC,N_,50071 SINT CABRA NUDE,E
OTIN16,BLACK,50072,VB,NE,50072 VIBORA NEGRO,E
OTIN16,BLACK,50072,VB,TU,50072 VIBORA TAUPE,E
OTIN16,BLACK,50072,YY,OO,50072 MANTARAYA PLOMO,E
OTIN16,BLU,10553,TX,VI,10553 TEXTIL VINO,E
OTIN16,CANDY,11087,SC,N_,11087 SINT CABRA NUDE,E
OTIN16,CANDY,11101,VI,OS,11101 VIBORA SINT ORO ROSADO,F
OTIN16,CANDY,11101,VI,PL,11101 VIBORA SINT PLATA,F
OTIN16,CANDY,11101,VI,SG,11101 VIBORA SINT SILVER GREY,F
OTIN16,CANDY,11127,NM,OS,11127 NAPA METALIC ORO ROSADO,F
OTIN16,CORSO,18661,MZ,NE,18661 MESTIZO NEGRO,F
OTIN16,DOLCE,60251,IN,OR,60251 INTERESTELAR ORO,E
OTIN16,DOLCE,60251,IN,OS,60251 INTERESTELAR ORO ROSADO,E
OTIN16,DOLCE,60251,IN,PL,60251 INTERESTELAR PLATA,E
OTIN16,FRESA,10685,TX,LB,10685 TEXTIL LEOPARDO BEIGE,F
OTIN16,FRESA,10695,AN,NE,10695 ANTE NEGRO,E
OTIN16,FRESA,10695,AN,N_,10695 ANTE NUDE,E
OTIN16,FRESA,10695,AN,RO,10695 ANTE ROJO,E
OTIN16,FRESA,10695,AN,TU,10695 ANTE TAUPE,E
OTIN16,FRESA,10696,AN,RO,10696 ANTE ROJO,E
OTIN16,IGGY,14575,MP,NE,14575 MICROPIEL NEGRO,E
OTIN16,KELLIE,24569,MZ,NE,24569 MESTIZO NEGRO,F
OTIN16,KELLIE,24569,MZ,N_,24569 MESTIZO NUDE,F
OTIN16,KELLIE,24569,MZ,RO,24569 MESTIZO ROJO,F
OTIN16,KELLIE,24569,MZ,TU,24569 MESTIZO TAUPE,F
OTIN16,KELLIE,24569,MZ,VE,24569 MESTIZO VERDE,F
OTIN16,KELLIE,24569,SU,TU,24569 SUEDE TAUPE,F
OTIN16,KERR,17011,TX,VI,17011 TEXTIL VINO,F
OTIN16,KERR,17011,VB,NE,17011 VIBORA NEGRO,E
OTIN16,KERR,17012,SC,NE,17012 SINT CABRA NEGRO,F
OTIN16,LESILLA120,8044,TX,FI,8044  TEXTIL FIUSHA,E
OTIN16,LESILLA120,8044,TX,RS,8044  TEXTIL ROSA,E
OTIN16,LILIA,90075,GL,NE,90075 GLITTER NEGRO,F
OTIN16,LILIA,90075,GL,OO,90075 GLITTER PLOMO,F
OTIN16,LILIA,90075,GL,OS,90075 GLITTER ORO ROSADO,F
OTIN16,LILIA,90075,GL,PL,90075 GLITTER PLATA,F
OTIN16,LLUVIA,20101,NA,NE,20101 NAPA NEGRO,F
OTIN16,LLUVIA,20101,RB,CA,20101 ROMBOS CAFE,F
OTIN16,LLUVIA,20101,RB,NE,20101 ROMBOS NEGRO,F
OTIN16,LLUVIA,20102,LI,CA,20102 LYCRA CAFE,F
OTIN16,LLUVIA,20102,LI,NE,20102 LYCRA NEGRO,F
OTIN16,LLUVIA,20103,SI,CA,20103 SINTETICO CAFE,F
OTIN16,LLUVIA,20104,SI,NE,20104 SINTETICO NEGRO,F
OTIN16,LLUVIA,20104,SI,RO,20104 SINTETICO ROJO,F
OTIN16,LONDON,30245,MP,NE,30245 MICROPIEL NEGRO,E
OTIN16,MIU,40076,CY,OS,40076 CHAROL ALLOY ORO ROSADO,F
OTIN16,MIU,40076,EP,OR,40076 ESPEJO ORO,F
OTIN16,MIU,40076,EP,PL,40076 ESPEJO PLATA,F
OTIN16,MIU,40076,NB,NE,40076 NABUCO NEGRO,F
OTIN16,MIU,40076,SC,N_,40076 SINT CABRA NUDE,F
OTIN16,MOSS,16051,SC,UL,16051 SINT CABRA NUDE/PLATA,F
OTIN16,MOSS,16051,TH,ZM,16051 HORSE AZUL MARINO,F
OTIN16,MOSS,16051,TX,NG,16051 TEXTIL NEGRO/GRIS,F
OTIN16,MOSS,16051,TX,VG,16051 TEXTIL VINO/GRIS,F
OTIN16,MOSS,16053,VB,CG,16053 VIBORA COGNAC,F
OTIN16,NICKI,13281,NU,TU,13281 NUBUCK TAUPE,E
OTIN16,NICKI,13281,SM,GP,13281 PI SAMUA NEGRO/PLOMO,E
OTIN16,NICKI,13281,SM,NE,13281 PI SAMUA NEGRO,E
OTIN16,NICKI,13283,MP,NE,13283 MICROPIEL NEGRO,F
OTIN16,NICKI,13283,ND,MK,13283 NAPA INDRA MOKA,F
OTIN16,NICKI,13283,ND,NE,13283 NAPA INDRA NEGRO,F
OTIN16,NICKI,13283,SL,MK,13283 SINT CAVALIE MOKA,F
OTIN16,NICKI,13283,SL,NE,13283 SINT CAVALIE NEGRO,F
OTIN16,NORTH,95251,SM,CA,95251 PI SAMUA CAFE,E
OTIN16,NORTH,95251,SM,NE,95251 PI SAMUA NEGRO,E
OTIN16,NORTH,95251,SM,VI,95251 PI SAMUA VINO,E
OTIN16,NORTH,95252,GA,NE,95252 GAMUZA NEGRO,E
OTIN16,NORTH,95253,NU,NE,95253 NUBUCK NEGRO,F
OTIN16,NORTH,95253,NU,TU,95253 NUBUCK TAUPE,F
OTIN16,NORTH,95253,NU,VI,95253 NUBUCK VINO,F
OTIN16,ODETTA,90117,CB,CA,90117 COBRA CAFE,E
OTIN16,OLIVIA,95031,SM,CA,95031 PI SAMUA CAFE,F
OTIN16,OLIVIA,95031,SM,VI,95031 PI SAMUA VINO,F
OTIN16,OLIVIA,95032,AN,VI,95032 ANTE VINO,F
OTIN16,OLIVIA,95033,NU,TU,95033 NUBUCK TAUPE,E
OTIN16,OLIVIA 2,95041,CH,NE,95041 CHAROL NEGRO,F
OTIN16,OLIVIA 2,95041,CH,PA,95041 CHAROL PATHE,F
OTIN16,OLIVIA 2,95041,CH,VI,95041 CHAROL VINO,F
OTIN16,PECAS,80266,SM,CA,80266 PI SAMUA CAFE,F
OTIN16,PECAS,80266,SM,VI,80266 PI SAMUA VINO,F
OTIN16,PECAS,80267,GA,NE,80267 GAMUZA NEGRO,F
OTIN16,PECAS,80267,GA,TU,80267 GAMUZA TAUPE,F
OTIN16,PECAS,80267,GA,VI,80267 GAMUZA VINO,F
OTIN16,PECAS,80267,NU,NE,80267 NUBUCK NEGRO,F
OTIN16,PECAS,80267,NU,TU,80267 NUBUCK TAUPE,F
OTIN16,PECAS,80267,NU,VI,80267 NUBUCK VINO,F
OTIN16,PECAS,80268,GA,CG,80268 GAMUZA COGNAC,E
OTIN16,PECAS,80268,GA,TU,80268 GAMUZA TAUPE,E
OTIN16,RAQUEL,95155,AN,CG,95155 ANTE COGNAC,F
OTIN16,RUSSELL,20004,CM,NE,20004 CAMALEON NEGRO,F
OTIN16,RUSSELL,20004,TR,OR,20004 TERNERA ORO,F
OTIN16,RUSSELL,20004,TR,OS,20004 TERNERA ORO ROSADO,F
OTIN16,RUSSELL,20004,TR,PL,20004 TERNERA PLATA,F
OTIN16,SAINT,13145,AN,CG,13145 ANTE COGNAC,F
OTIN16,SAINT,13145,AN,TU,13145 ANTE TAUPE,F
OTIN16,SAINT,13145,SM,NE,13145 PI SAMUA NEGRO,F
OTIN16,SAINT,13145,SM,VI,13145 PI SAMUA VINO,F
OTIN16,SAINT,13146,GA,CA,13146 GAMUZA CAFE,F
